"pid","assessed_value"
5138,98279.9427897923
5139,303901.503904959
5140,228844.82444726
5141,259779.199075147
5142,71585.7208879469
5143,41172.0296147105
5144,319684.00269905
5145,127041.571120688
5146,359789.441824251
5147,173333.231647391
5148,51652.6875323741
5149,209823.351334158
5150,297453.309585036
5151,123443.573549706
5152,218212.378608587
5153,196889.866006691
5154,777185.925544147
5155,367595.865478441
5156,444849.752228405
5157,43707.5556842583
5158,94090.2204078479
5159,1583290.3038459
5160,245882.425516629
5161,116430.251653558
5162,361830.327679048
5163,325605.804903104
5164,237093.027600828
5165,211833.173303206
5166,110097.685286515
5167,499310.363886884
5168,236849.297404475
5169,185272.349006085
5170,207425.453593719
5171,644065.726017014
5172,334070.239750016
5173,109776.671012461
5174,58350.6061656383
5175,160526.949194721
5176,101457.031059536
5177,190733.799896307
5178,54494.5504190455
5179,323170.4201288
5180,380399.30108352
5181,217485.659304884
5182,258469.515343356
5183,40473.6567036073
5184,368416.940284095
5185,137716.372351589
5186,312746.113921009
5187,404697.006453624
5188,182134.440963649
5189,146091.356428935
5190,343299.401674384
5191,869082.195685454
5192,149197.997663013
5193,172245.187158938
5194,961262.642178355
5195,127437.242300135
5196,117404.095351784
5197,153024.655837018
5198,216043.656015955
5199,92378.3149605888
5200,1047752.00127498
5201,127554.153794263
5202,99442.2841139681
5203,216482.258780239
5204,730883.2865254
5205,245726.368039899
5206,62114.4330129422
5207,160424.37225889
5208,313732.398984477
5209,146225.801624202
5210,292059.889780521
5211,854971.978351757
5212,41452.0573422172
5213,41730.6916972472
5214,319837.867558642
5215,396696.013954904
5216,262785.843783128
5217,403030.411677129
5218,188131.75673503
5219,116575.418063739
5220,269001.044686443
5221,383643.32742373
5222,252344.835552298
5223,382275.87861695
5224,76456.893066484
5225,416250.68428094
5226,146442.589582957
5227,140281.15188954
5228,142969.369353317
5229,315588.68145969
5230,433741.437213454
5231,33922.8320231139
5232,137218.054970435
5233,122532.818590533
5234,41578.9068929694
5235,133222.763193617
5236,595399.941864925
5237,411891.329484807
5238,162351.8953637
5239,367248.12776158
5240,162555.263893258
5241,341822.169918924
5242,319445.735951629
5243,128408.287858104
5244,250302.567632629
5245,229188.487846857
5246,561175.940989186
5247,212267.885836539
5248,482140.373958148
5249,258107.183212109
5250,1008578.69052231
5251,239320.500266343
5252,108242.377979941
5253,90491.8367592217
5254,301524.623272995
5255,283234.251116789
5256,157381.726766748
5257,63398.0656754293
5258,52289.562872487
5259,283677.314069107
5260,240275.168452224
5261,298068.219876219
5262,381450.494726356
5263,888436.095320925
5264,139371.412507656
5265,328046.061814003
5266,82413.6601193839
5267,96452.8854728738
5268,117673.300485597
5269,197117.451830562
5270,181607.811503141
5271,185887.283152176
5272,75868.7744296841
5273,167440.277630651
5274,142632.410876132
5275,206311.872322765
5276,40163.1514693453
5277,445644.79117921
5278,380821.688118232
5279,590068.070273989
5280,205105.171763777
5281,180324.843919074
5282,43453.4522737523
5283,314844.28561177
5284,162640.777881585
5285,170603.50398505
5286,80165.1192839094
5287,59814.6676609541
5288,357122.054986121
5289,154660.615058422
5290,577933.962653366
5291,544431.917587319
5292,53460.2584259718
5293,169496.754643298
5294,304620.724829057
5295,275561.506588704
5296,623838.334766969
5297,93085.2086141552
5298,166095.288179971
5299,112456.444567274
5300,299317.364802782
5301,88686.9183149643
5302,348546.856755323
5303,246587.486747617
5304,760341.90948427
5305,205845.184645512
5306,37361.0024092805
5307,55360.2291140292
5308,31014.8190555624
5309,294142.597229348
5310,213324.956177566
5311,626851.902459384
5312,238132.134766347
5313,218646.081230036
5314,203209.649801578
5315,351560.681389196
5316,76269.5423517423
5317,785750.485773958
5318,141503.971058578
5319,542667.497444788
5320,613782.502707365
5321,367615.976838341
5322,267941.520026988
5323,766205.210863973
5324,467227.105351408
5325,147933.248548457
5326,224541.199654394
5327,274241.225042909
5328,467212.57556695
5329,324004.272706723
5330,493504.663383286
5331,59593.7611849873
5332,176779.79022164
5333,740818.530187797
5334,157812.425744787
5335,19381.0611174478
5336,382955.17607485
5337,145601.660906465
5338,155242.717379836
5339,134081.259495973
5340,141636.158090172
5341,763010.201571196
5342,65881.6812928534
5343,231163.499726825
5344,54688.7009536128
5345,217588.801987851
5346,182875.541829057
5347,199688.87050698
5348,95741.6993186118
5349,152162.058394471
5350,269306.792465079
5351,226356.942123065
5352,122154.40826943
5353,89140.082442777
5354,529378.91125848
5355,154643.941728806
5356,85209.451744763
5357,64059.2576376444
5358,271381.718067658
5359,255977.591796879
5360,49035.7033510499
5361,367712.128402883
5362,542012.631115425
5363,252606.08194116
5364,425635.174249959
5365,339925.70176513
5366,183894.396645166
5367,240839.076428257
5368,263749.178680216
5369,48250.0078970342
5370,365398.903402975
5371,311345.670396018
5372,44007.603582432
5373,293400.852716825
5374,440308.239196663
5375,101793.919830127
5376,79764.3552344238
5377,318186.058490316
5378,699948.884747213
5379,215802.450522065
5380,563223.614709034
5381,289726.806383418
5382,33113.7300852388
5383,269289.891474289
5384,455217.312042411
5385,95516.7071143928
5386,602696.212083834
5387,100798.386713384
5388,445758.551554864
5389,301097.477245767
5390,129161.769556501
5391,236899.40956301
5392,63150.1741089729
5393,317252.966836368
5394,79195.7178465095
5395,436771.083355915
5396,174742.721976611
5397,218962.497076642
5398,149630.019244154
5399,285449.786446218
5400,658434.488823045
5401,322814.600216842
5402,284233.34702866
5403,367419.040161401
5404,698367.565293116
5405,318296.048507321
5406,224727.369039873
5407,136782.162715697
5408,104485.322215615
5409,578027.222131677
5410,667895.33072828
5411,327802.431176315
5412,143888.600783601
5413,130159.607724918
5414,1093134.9707706
5415,708499.749947958
5416,287601.720237734
5417,122852.226813949
5418,151891.583203265
5419,346693.932828406
5420,437213.815336076
5421,285598.873398941
5422,69875.5988820192
5423,42586.481709521
5424,685627.237862733
5425,81346.0684030175
5426,465521.964849555
5427,156892.631643079
5428,160842.123710544
5429,53862.0438987095
5430,360812.429472936
5431,241539.034223739
5432,456973.574011005
5433,288490.682516194
5434,34408.3191515279
5435,1242526.99133078
5436,75422.4420296893
5437,52674.082106814
5438,405713.632190414
5439,178418.925112659
5440,139972.877150065
5441,159011.964743889
5442,171953.970789288
5443,193823.182132461
5444,82115.9996670749
5445,457196.036972243
5446,153857.982313789
5447,29797.5859889094
5448,513808.167706145
5449,123258.487220874
5450,434566.466911291
5451,387341.428220633
5452,80199.9978545155
5453,226124.263928158
5454,81054.2370102392
5455,65944.4564222532
5456,152600.856454214
5457,101862.492958771
5458,22638.6105685489
5459,254764.493219591
5460,83040.568544315
5461,163514.34617951
5462,337480.877553683
5463,315465.973363534
5464,206674.929651418
5465,357651.145719502
5466,101451.849867346
5467,188740.277816043
5468,175478.892738551
5469,226513.724932701
5470,226932.868438755
5471,228494.650549699
5472,402223.736650052
5473,45826.7886011967
5474,43549.6229612253
5475,73714.8620891068
5476,105830.033549672
5477,749764.177038453
5478,101555.222068899
5479,55631.1069836357
5480,73677.3399915045
5481,359692.792544479
5482,209007.646284822
5483,70620.2587015835
5484,295170.478802723
5485,257461.69059441
5486,809056.713656368
5487,388834.558530768
5488,1349893.57760349
5489,835464.582580678
5490,120067.080991045
5491,448997.676489335
5492,132656.701451767
5493,267556.67772148
5494,121922.465906637
5495,417974.108519401
5496,100596.385121781
5497,58222.2622766555
5498,142043.966184593
5499,1138666.92194557
5500,301481.396498747
5501,313673.63596017
5502,265928.165112053
5503,411268.633055771
5504,171141.842546792
5505,43165.5795618035
5506,551292.07971849
5507,303051.6509269
5508,1400284.64251149
5509,96695.8095984113
5510,103450.796684971
5511,237349.938328472
5512,90743.8799625681
5513,292101.483869098
5514,192840.928832644
5515,356451.821687504
5516,596454.302650135
5517,856241.953582904
5518,142696.268994917
5519,164548.095879342
5520,146952.080874745
5521,172107.80318778
5522,437376.618945363
5523,103567.39525436
5524,549691.035428147
5525,101717.672349816
5526,248360.676914831
5527,235169.627111527
5528,226135.617828358
5529,291584.216552693
5530,1361010.80223123
5531,131699.390495789
5532,890506.647004094
5533,202210.080975367
5534,267407.916966313
5535,136847.997723214
5536,302633.009345002
5537,519132.809922932
5538,246347.645472142
5539,142362.968381319
5540,108391.412100822
5541,60568.1772968244
5542,158214.478063296
5543,254349.478601864
5544,378965.693763502
5545,296384.931683768
5546,1136494.06025254
5547,194587.439032901
5548,113609.081170584
5549,325927.374066645
5550,74900.2955300618
5551,96278.7458360086
5552,248388.073204416
5553,226604.89725889
5554,1155814.31806379
5555,1050684.97669199
5556,197406.968613547
5557,323806.914480506
5558,386219.410728668
5559,194590.462303377
5560,65394.7143193451
5561,1014969.23441665
5562,136587.70073979
5563,814228.532055621
5564,287425.744874317
5565,87475.019452618
5566,210018.384443424
5567,69910.1509779365
5568,166946.698456184
5569,562764.456066126
5570,99638.6654918604
5571,39277.9488604045
5572,420787.411655154
5573,351123.446902017
5574,1167070.54093994
5575,312540.695712637
5576,481172.703845718
5577,317569.864037946
5578,119896.989460671
5579,71772.7940120117
5580,213528.161182634
5581,126557.324016994
5582,222556.866855051
5583,331738.748004858
5584,270780.048120602
5585,179376.610548605
5586,445635.345374616
5587,379364.915932826
5588,259195.486084593
5589,37859.8453341569
5590,143525.673061527
5591,210076.576174906
5592,607016.772121255
5593,262899.049785625
5594,291560.715778716
5595,249908.380788223
5596,344594.816511589
5597,693596.219898751
5598,255980.993264149
5599,805901.181429142
5600,263965.728035069
5601,252117.895403993
5602,716083.789079388
5603,124744.205992489
5604,318411.988729887
5605,567331.656444298
5606,237223.088806746
5607,286686.363459838
5608,161167.063310891
5609,43421.3501016143
5610,146182.219586258
5611,194977.454129673
5612,170970.597406417
5613,280584.147105313
5614,225029.539744275
5615,364966.092820027
5616,360996.621904441
5617,361958.665193965
5618,314597.534639412
5619,173456.414230991
5620,693685.282231025
5621,96925.3390758119
5622,224824.046339183
5623,368240.716178985
5624,307089.325592268
5625,47855.0584311641
5626,286574.149783357
5627,116419.004796282
5628,300670.076102552
5629,176055.356756647
5630,478360.193942149
5631,212814.044268026
5632,72060.6988641925
5633,125373.103258648
5634,358409.368211741
5635,549009.223042454
5636,292006.401354041
5637,526089.442218043
5638,165011.465672724
5639,99182.1712884551
5640,127751.665384797
5641,602899.995944238
5642,86807.2878323734
5643,182165.632413923
5644,164324.238592438
5645,137428.865450144
5646,189510.753559559
5647,174861.64590348
5648,129110.097292986
5649,615461.518865354
5650,81584.4410554206
5651,116590.209059588
5652,474247.960542085
5653,195384.754102073
5654,87290.0612962489
5655,592204.641243513
5656,433948.189292086
5657,2110850.84312798
5658,301276.250249442
5659,107621.185535645
5660,302183.602348128
5661,245226.695644318
5662,139900.06829001
5663,101062.099416815
5664,1122325.80697371
5665,1086846.41471576
5666,281594.982994867
5667,1507238.4721745
5668,481874.864017802
5669,358838.570766407
5670,105634.913481502
5671,247318.140671017
5672,45853.9170731997
5673,140007.772152253
5674,75866.9597018354
5675,350695.136022941
5676,29308.7991080091
5677,342911.897083498
5678,370409.11827861
5679,132473.27940936
5680,128973.137213763
5681,259884.470483988
5682,291723.635381239
5683,193114.072622598
5684,319938.131292446
5685,271976.733505025
5686,750074.367399451
5687,644729.137572698
5688,263555.33160327
5689,572656.673132089
5690,548063.410761164
5691,338972.506793834
5692,77932.7114628027
5693,595954.802586434
5694,757744.519933761
5695,282489.306721823
5696,271366.870712289
5697,65144.8317607293
5698,648102.750222013
5699,222480.052470337
5700,277123.105663719
5701,846968.117019038
5702,1905450.64634782
5703,295593.859826023
5704,135160.232876511
5705,97155.7749432189
5706,227864.318097672
5707,589984.43438455
5708,152884.419192676
5709,166879.415667186
5710,119574.861541146
5711,49034.9620451458
5712,117145.373541729
5713,69384.475550548
5714,493825.510268072
5715,181504.418494776
5716,127819.002664605
5717,123836.030831897
5718,364079.977252181
5719,157862.824095512
5720,283190.129874008
5721,179975.688500083
5722,299847.084790286
5723,587338.237514335
5724,250949.806288271
5725,207526.796871778
5726,67681.9966097571
5727,146494.196177587
5728,701168.20758394
5729,251774.220004075
5730,155118.739491645
5731,22839.8666927433
5732,508975.453284766
5733,123012.339539909
5734,666686.738082002
5735,69883.5899802163
5736,264406.399851273
5737,289410.863382976
5738,173236.054588842
5739,477813.711037821
5740,308699.533923235
5741,967698.06941122
5742,397440.731487174
5743,93493.8343417302
5744,100281.835403961
5745,34611.8562150908
5746,111391.03725338
5747,374965.788474762
5748,65144.5482474753
5749,1367687.36700626
5750,1060950.64729794
5751,452847.909501569
5752,168352.675769615
5753,113914.701154918
5754,40026.6261568923
5755,271634.837828349
5756,177456.145993516
5757,160428.316171458
5758,295251.137856788
5759,227396.893289708
5760,328293.616213802
5761,291639.804410529
5762,298505.878060996
5763,348770.865366462
5764,327537.111277113
5765,128376.250137719
5766,314400.576746931
5767,277391.823353671
5768,33079.8930126101
5769,283526.637591719
5770,267317.34411734
5771,660461.267295332
5772,302323.568137262
5773,407095.772017561
5774,259992.808581002
5775,150177.950619031
5776,593044.517035382
5777,97544.4118103459
5778,238151.926610458
5779,82956.7076788099
5780,412845.444473206
5781,637524.915919647
5782,416921.932875189
5783,377447.972556472
5784,238905.947460913
5785,369116.277460523
5786,695698.914466158
5787,169673.317458252
5788,258233.989675864
5789,229307.554464667
5790,350803.228161671
5791,222141.523320003
5792,126980.112306223
5793,189207.532202441
5794,58204.0871521617
5795,46637.332084836
5796,123321.596952938
5797,109307.109735739
5798,352612.034126175
5799,167775.21338664
5800,67015.9616815595
5801,268930.903040933
5802,66152.6574896717
5803,163678.022249674
5804,415358.452392012
5805,237534.917362306
5806,478138.32611707
5807,213921.884973994
5808,109916.262713805
5809,172577.483601367
5810,17207.9524254854
5811,227010.973425986
5812,57544.1111131065
5813,798473.026170523
5814,130585.239555533
5815,49907.9492180246
5816,254126.215490293
5817,208106.835107968
5818,95527.461329508
5819,276204.940874056
5820,196349.851053089
5821,885999.79159427
5822,271344.024783967
5823,59222.6887733527
5824,258425.617951813
5825,216291.736009857
5826,188253.29811072
5827,242416.870554885
5828,106578.255433729
5829,389097.148964931
5830,120133.37033278
5831,70414.408634151
5832,79015.5491048439
5833,623073.425359151
5834,567213.482540939
5835,127454.277882668
5836,1106321.68400871
5837,92487.2725917519
5838,209905.066239523
5839,801188.885594726
5840,183220.425893538
5841,324641.763570662
5842,328068.988387183
5843,150321.846325211
5844,78583.1394549904
5845,268391.204230108
5846,840895.119333364
5847,167764.720414689
5848,229554.326554825
5849,384705.241301647
5850,924341.409627479
5851,60719.207205151
5852,194828.995182194
5853,289014.377490593
5854,170057.368357866
5855,638175.538618866
5856,124157.528955092
5857,375134.217345484
5858,263270.396923444
5859,317557.534563129
5860,47471.5493450936
5861,176342.579362115
5862,520092.024391161
5863,241985.383022244
5864,536692.731274217
5865,198576.001311137
5866,222752.957687813
5867,86352.1473301825
5868,73758.627616919
5869,384873.952355229
5870,299977.82784645
5871,186969.920223406
5872,89938.64783969
5873,521618.518488449
5874,55206.5909145929
5875,250167.687552348
5876,629728.043882879
5877,813901.178565156
5878,806991.273974067
5879,336365.193969881
5880,272742.243659377
5881,144796.361946335
5882,254630.930856164
5883,159630.136442359
5884,176513.970214244
5885,154429.187748314
5886,423483.600416511
5887,156466.710998326
5888,203077.887942324
5889,350870.791215628
5890,203375.899129419
5891,277511.628533391
5892,143252.372309454
5893,150690.963060594
5894,163238.47603385
5895,276591.297888872
5896,1126940.81308407
5897,225901.964567509
5898,562047.994723593
5899,163437.388979929
5900,109027.206867719
5901,151627.102847985
5902,103149.788175654
5903,30418.9616630764
5904,487863.204781179
5905,161383.68940979
5906,92338.684698217
5907,422508.44416078
5908,43214.9086001241
5909,137724.229799623
5910,209540.293684
5911,252785.956828201
5912,902053.31610928
5913,205257.469396258
5914,142827.322391661
5915,382982.528129722
5916,58473.3597145204
5917,232348.740190738
5918,253828.442103739
5919,165765.357918891
5920,83242.4023721098
5921,99646.5259751464
5922,217122.082231103
5923,402001.630385316
5924,525507.541783453
5925,333015.564700812
5926,555137.431727407
5927,103362.987348262
5928,142377.068115504
5929,246247.30041205
5930,169898.378851768
5931,84962.7412915691
5932,135580.149269575
5933,178122.515905513
5934,500314.110249097
5935,373787.528991248
5936,447826.548347679
5937,258218.543860105
5938,354968.801045853
5939,407953.958518224
5940,344982.070680878
5941,136936.162499161
5942,281309.52321355
5943,250781.149020004
5944,260483.253393586
5945,326883.827463106
5946,511408.464636977
5947,255804.968830949
5948,99555.7390291721
5949,453482.454513934
5950,219352.809839691
5951,260842.572906084
5952,234694.48239242
5953,262029.0695344
5954,428276.925652566
5955,231593.398717773
5956,80152.0725344279
5957,77851.2206711876
5958,240073.59863818
5959,444338.920924719
5960,268070.801438566
5961,274465.022237006
5962,125471.759986865
5963,194916.568884892
5964,262348.734507217
5965,472625.840252848
5966,538023.205143342
5967,936505.366056694
5968,979967.52106265
5969,420804.988964796
5970,483758.246634865
5971,634369.797212128
5972,180134.911278207
5973,197597.730592833
5974,262898.64925467
5975,159101.834309194
5976,479829.108137615
5977,66654.9520292324
5978,427317.081461563
5979,102359.275914582
5980,59426.2713719227
5981,279777.417306733
5982,276273.899085978
5983,137300.091687242
5984,360681.186337586
5985,478288.188308896
5986,180968.81595806
5987,39346.6858293843
5988,1262217.17400086
5989,73632.1579559375
5990,358786.150490919
5991,72878.5623212007
5992,534490.489782951
5993,231721.959648523
5994,164016.146755522
5995,209308.514219215
5996,120510.919909422
5997,493679.584087873
5998,198007.354237121
5999,47742.7593422195
6000,43627.1687100142
6001,232535.19031356
6002,241769.047862673
6003,96593.199347768
6004,309643.864453199
6005,102937.847006269
6006,924646.591203988
6007,551621.219495673
6008,64928.5118533291
6009,292220.614214902
6010,274981.100925057
6011,470671.156476751
6012,235068.209593157
6013,185397.058935697
6014,364492.844046591
6015,54375.4509616159
6016,507665.606686288
6017,44121.7328462532
6018,610924.720973699
6019,225307.322452952
6020,547044.887263925
6021,620856.19885774
6022,61127.4898594777
6023,389967.880116524
6024,135788.377995131
6025,390637.497498477
6026,169431.22451335
6027,560369.356973688
6028,236851.612556745
6029,218344.957478363
6030,131746.004524374
6031,50850.6872045908
6032,115821.196317694
6033,273185.272816711
6034,750508.545763348
6035,1165801.79023408
6036,264414.539309949
6037,378763.394360154
6038,300350.812801376
6039,287964.703116301
6040,551158.535040985
6041,150906.019331055
6042,268076.448819729
6043,224657.409084776
6044,193049.031038061
6045,378240.401853305
6046,781381.468404698
6047,333317.4739817
6048,279740.006134658
6049,318712.963198734
6050,662445.730337692
6051,96620.7422219309
6052,541115.772091444
6053,1308229.25107276
6054,55153.4524312087
6055,472676.548332707
6056,263533.758602804
6057,206757.429983862
6058,266733.765555617
6059,306669.782039802
6060,408144.085984971
6061,370993.582448991
6062,445550.28614443
6063,180540.725473082
6064,328924.688912398
6065,199971.96409821
6066,110051.903149749
6067,215650.405136962
6068,327457.968722665
6069,79284.934655523
6070,194075.542394167
6071,230336.169939638
6072,383518.021403892
6073,123524.337444348
6074,91766.0019863854
6075,269667.223561324
6076,242678.355944645
6077,198919.188957809
6078,81405.2009990885
6079,353851.263430915
6080,949051.300548213
6081,64001.7530386433
6082,281264.387429938
6083,300214.99051057
6084,190639.057897098
6085,528584.016240978
6086,410698.114944606
6087,52817.0015139939
6088,193611.941470068
6089,312281.915097384
6090,110073.901225022
6091,31788.1018624066
6092,623772.261946644
6093,528133.354044038
6094,264032.336012614
6095,233629.916901044
6096,106692.295154293
6097,1368362.13387255
6098,223032.798933402
6099,292919.846681493
6100,768367.525185073
6101,297939.155987055
6102,327442.558454501
6103,161099.771318932
6104,1094729.03256265
6105,226916.941984553
6106,390119.88165235
6107,1021089.93513653
6108,170182.946495222
6109,397435.332562084
6110,36596.4183409644
6111,52414.5379614491
6112,129319.944265044
6113,112082.169054832
6114,211924.859720261
6115,198897.388275431
6116,37937.3421862995
6117,205437.055760288
6118,187818.895337121
6119,219058.374380272
6120,103442.676706808
6121,125059.379999671
6122,47074.2421578339
6123,63326.2807328551
6124,240443.699022201
6125,208869.864195542
6126,468773.621810228
6127,116723.908048154
6128,99957.0563313783
6129,345431.788935685
6130,42356.6787058113
6131,308590.740314631
6132,390189.733805207
6133,65380.1225293693
6134,266043.058005893
6135,19266.5877506246
6136,283714.051177156
6137,366029.556139465
6138,72553.2037301679
6139,434364.013759296
6140,121200.841353209
6141,228858.213975965
6142,139040.823459577
6143,197246.037372693
6144,193290.319141372
6145,214712.291178057
6146,343699.666801825
6147,288155.012082634
6148,93365.8848983306
6149,775396.417608722
6150,219642.45832515
6151,81988.4199162993
6152,41671.0258384372
6153,120982.316272446
6154,315137.984646605
6155,215246.16326149
6156,248773.793728043
6157,314703.536898512
6158,169732.993236134
6159,180464.979573747
6160,146811.323679624
6161,370671.349914776
6162,610806.797536454
6163,321068.521443574
6164,189153.014601146
6165,250826.424231693
6166,51433.9160630625
6167,149006.900290043
6168,85708.7764811711
6169,567830.095874079
6170,168753.92368753
6171,327780.208944327
6172,221416.407545546
6173,112047.513938967
6174,492476.862638679
6175,361195.071419741
6176,190964.281753694
6177,129551.05237934
6178,351120.559213422
6179,143796.984015323
6180,712022.525406692
6181,858908.275738709
6182,908869.384240048
6183,630900.742792971
6184,155523.118364238
6185,350164.812942079
6186,240998.906859014
6187,1061939.61792657
6188,657272.310649377
6189,599904.831243625
6190,94783.5538690915
6191,209677.586965127
6192,94192.8940762411
6193,274486.44452675
6194,242870.45173138
6195,325397.062089376
6196,186421.851333188
6197,1057882.76590922
6198,287038.83871996
6199,148380.555915566
6200,454817.64054463
6201,257244.744357424
6202,244012.463507275
6203,311952.431021718
6204,285002.408154154
6205,66997.1465345206
6206,236081.064331409
6207,302403.724232187
6208,91194.4827969601
6209,42876.5716014976
6210,301190.199750323
6211,307661.727730682
6212,227396.713756061
6213,68985.0571565788
6214,150470.813619954
6215,1160306.79751467
6216,842690.81483412
6217,189517.398200556
6218,328708.617664586
6219,45028.2001594588
6220,46352.2159122818
6221,92317.7004154642
6222,391026.972368488
6223,160002.74531285
6224,169433.735986344
6225,352239.968593077
6226,678938.709852823
6227,35235.2164882698
6228,47965.6522444815
6229,776050.084665796
6230,170071.540279465
6231,128829.613309662
6232,340355.538429344
6233,185762.869252782
6234,222210.40653297
6235,312324.377900296
6236,389824.173194981
6237,278586.617167752
6238,101750.591786436
6239,607703.497697513
6240,337340.149821795
6241,298067.249283049
6242,202153.981653347
6243,144283.196231379
6244,102386.507503985
6245,200739.589609966
6246,288818.925071037
6247,50745.9259273657
6248,406794.016003477
6249,306845.098234375
6250,482812.85727333
6251,173092.410271516
6252,65783.2590162673
6253,274547.737047686
6254,255653.44654827
6255,275572.04807385
6256,774686.719229565
6257,494688.587618606
6258,207146.66970021
6259,71387.3218564985
6260,252947.31782599
6261,144695.057467533
6262,208027.662528784
6263,224354.238998174
6264,194594.930241237
6265,33567.3592625882
6266,496286.072451738
6267,456954.195607483
6268,314792.883368008
6269,702225.923522303
6270,535213.164558473
6271,241655.753289487
6272,263612.400780061
6273,179464.780050859
6274,673979.774450704
6275,118729.44448267
6276,103939.372000555
6277,322653.271018363
6278,127460.358993834
6279,133678.082372311
6280,52127.6423090014
6281,342895.675167019
6282,550602.976928545
6283,262550.01913373
6284,243523.954856224
6285,129831.005273019
6286,250984.65749756
6287,215795.804956459
6288,32348.4150501839
6289,613069.347647639
6290,308046.707170474
6291,701315.768042406
6292,239235.474541926
6293,281697.118726134
6294,1151407.31890162
6295,204867.902924983
6296,52317.0671927297
6297,517931.854685059
6298,137290.552935033
6299,312300.86387156
6300,682574.349639504
6301,112033.779879192
6302,64692.888452471
6303,373454.168356842
6304,356202.702051831
6305,314886.24680687
6306,734012.333125058
6307,191075.223944856
6308,362998.635701367
6309,633872.905137413
6310,220569.327632839
6311,159946.547354433
6312,230769.051712532
6313,490955.945662037
6314,186944.263008066
6315,67638.4145327681
6316,718216.888301547
6317,67422.9998560246
6318,391051.066075095
6319,294468.719732973
6320,135254.396038902
6321,155883.710044504
6322,151779.348824699
6323,59729.1267414474
6324,700715.844670561
6325,129327.496912322
6326,95255.31440139
6327,708436.301049564
6328,281107.045630226
6329,314495.237430301
6330,82272.9979265644
6331,1131340.3955957
6332,471299.261167712
6333,72390.1119231423
6334,591913.38324465
6335,226576.369579182
6336,573639.040871242
6337,233241.473998753
6338,305318.676041544
6339,984401.057034325
6340,72455.704693975
6341,586821.823929841
6342,340130.863790127
6343,204818.380611918
6344,190249.769451994
6345,91943.0696903932
6346,68413.0855775789
6347,194637.571835268
6348,352973.414551617
6349,168731.983619577
6350,381684.50664146
6351,212246.000057898
6352,282161.673391908
6353,112866.679537788
6354,497984.154018017
6355,19417.3849260416
6356,114191.967597915
6357,132520.16311766
6358,315960.411511632
6359,109587.862049862
6360,1524603.0853872
6361,24017.4734333413
6362,1249649.38235782
6363,168303.854742328
6364,388159.64653962
6365,240147.909831294
6366,135358.225923208
6367,136325.712960426
6368,77403.9970844383
6369,204244.33721383
6370,328001.547425796
6371,500483.618954554
6372,414075.002875501
6373,312048.596247124
6374,260515.064047021
6375,194200.669327959
6376,413672.525681007
6377,218680.186596028
6378,233876.150465169
6379,251781.470903089
6380,599777.292305728
6381,66035.7976194643
6382,330841.519457349
6383,99293.7527251144
6384,137274.823457362
6385,99460.829819428
6386,325966.66631693
6387,99011.2357210139
6388,783015.669292619
6389,241417.520977063
6390,176751.146989698
6391,268972.594439869
6392,603127.455030132
6393,304648.403034894
6394,330223.689601692
6395,267704.740338343
6396,411917.163346542
6397,210891.142589854
6398,265429.723902708
6399,182271.081370022
6400,58899.2494688715
6401,79321.6334297511
6402,1250767.39105946
6403,231785.019812758
6404,216944.614659808
6405,945290.075560835
6406,996625.010457556
6407,358452.709364231
6408,291664.382974409
6409,377238.058739406
6410,77364.2798657318
6411,51197.4496394805
6412,1363341.52311854
6413,65852.7012216315
6414,649888.504186423
6415,152410.885440003
6416,220698.018089645
6417,97030.8411906316
6418,158825.13876397
6419,294045.889033308
6420,233610.084676816
6421,493264.912390114
6422,65800.9630218302
6423,532765.605319013
6424,280686.375555323
6425,631098.384686369
6426,254294.361299413
6427,283571.632227432
6428,214258.331165353
6429,76380.7845763671
6430,269668.114998937
6431,299208.918197272
6432,163456.626531525
6433,496687.280889851
6434,219728.505784489
6435,176499.255403904
6436,135963.791587245
6437,610139.539671342
6438,220292.751680641
6439,160256.735211482
6440,188679.205299276
6441,331501.780908234
6442,51461.3267905746
6443,51066.4598597633
6444,227877.901191209
6445,253670.514775103
6446,254965.840584776
6447,206215.915827084
6448,219170.262443539
6449,603998.399762324
6450,90760.4981746449
6451,436675.493512339
6452,683482.115758626
6453,397433.476784594
6454,232973.392109762
6455,413907.220838077
6456,614286.399801054
6457,86621.0343400696
6458,638116.090583468
6459,420705.580638964
6460,330561.020969909
6461,149807.83117569
6462,270400.671254438
6463,235048.799159664
6464,44513.4379340419
6465,198627.477785591
6466,170752.784548871
6467,41523.5913243926
6468,308985.695261405
6469,373301.073160639
6470,313144.760347763
6471,35972.3070464909
6472,193442.085749999
6473,114063.292725723
6474,204619.284275885
6475,92713.9730964354
6476,856326.711334461
6477,328533.233965678
6478,299754.363874243
6479,232195.179326139
6480,385850.239748
6481,946921.512364418
6482,33329.2308406439
6483,91110.4537262095
6484,551755.387571996
6485,897299.087384423
6486,30386.7400370531
6487,205483.520292106
6488,349699.04881086
6489,144825.02552356
6490,294740.758248222
6491,230714.131724511
6492,485660.233662891
6493,517075.912456344
6494,271042.600561832
6495,69446.0154305572
6496,67238.7567309669
6497,209147.748439455
6498,71647.8382044191
6499,176564.998612651
6500,79381.4404586611
6501,50379.6623119585
6502,429334.574722322
6503,197422.843169365
6504,60139.9202636276
6505,361475.686749133
6506,75981.4638364793
6507,809424.136034515
6508,70891.069225734
6509,285136.585460182
6510,104841.055042843
6511,206234.233443864
